state,year,cigsale,lnincome,beer,age15to24,retprice
Idaho,1978.0,122.80000305175781,9.768933296203613,,0.16189530491828918,51.5
Indiana,1978.0,150.89999389648438,9.865232467651367,,0.1881629228591919,50.0
Wisconsin,1978.0,116.69999694824219,9.889820098876953,,0.19074350595474243,57.099998474121094
Illinois,1978.0,136.6999969482422,10.023603439331055,,0.18321393430233002,54.599998474121094
Mississippi,1978.0,124.9000015258789,9.540334701538086,,0.19307191669940948,53.599998474121094
Iowa,1978.0,127.0999984741211,9.914183616638184,,0.18476510047912598,54.599998474121094
Kentucky,1978.0,224.6999969482422,9.703742980957031,,0.1892257034778595,41.400001525878906
Delaware,1978.0,155.5,9.944127082824707,,0.1935940831899643,58.70000076293945
Minnesota,1978.0,118.9000015258789,9.91344165802002,,0.19078388810157776,57.900001525878906
Louisiana,1978.0,142.6999969482422,9.731680870056152,,0.19795002043247223,54.20000076293945
Texas,1978.0,126.5999984741211,9.86380672454834,,0.1924789994955063,59.099998474121094
South Dakota,1978.0,116.9000015258789,9.756708145141602,,0.19318869709968567,53.20000076293945
Wyoming,1978.0,160.3000030517578,10.003533363342285,,0.1949397623538971,49.79999923706055
Tennessee,1979.0,127.19999694824219,9.690542221069336,,0.18502286076545715,57.29999923706055
Wyoming,1979.0,168.60000610351562,10.016736030578613,,0.19746989011764526,51.70000076293945
Pennsylvania,1979.0,122.5999984741211,9.899785041809082,,0.1787533015012741,60.599998474121094
Arkansas,1979.0,126.5,9.633533477783203,,0.17753060162067413,58.400001525878906
Missouri,1979.0,140.1999969482422,9.847525596618652,,0.18259212374687195,52.20000076293945
New Hampshire,1979.0,254.60000610351562,9.865933418273926,,0.1851513385772705,53.20000076293945
Idaho,1979.0,117.5,9.737336158752441,,0.15986715257167816,55.400001525878906
Kansas,1979.0,126.4000015258789,9.903797149658203,,0.1897529810667038,54.79999923706055
Illinois,1979.0,135.3000030517578,10.01367473602295,,0.1852448433637619,56.79999923706055
Mississippi,1979.0,123.9000015258789,9.552969932556152,,0.1943146139383316,56.5
Virginia,1979.0,151.8000030517578,9.87088680267334,,0.19348862767219543,45.79999923706055
Delaware,1979.0,150.1999969482422,9.926103591918945,,0.1961236447095871,60.0
West Virginia,1979.0,122.0999984741211,9.683866500854492,,0.17741301655769348,62.400001525878906
North Dakota,1979.0,121.30000305175781,9.782692909240723,,0.2017544060945511,55.0
Louisiana,1979.0,140.10000610351562,9.737774848937988,,0.19954562187194824,57.099998474121094
Indiana,1979.0,148.89999389648438,9.851489067077637,,0.1896187961101532,52.5
Alabama,1979.0,121.4000015258789,9.64918041229248,,0.18845628201961517,56.79999923706055
South Dakota,1979.0,117.4000015258789,9.752882957458496,,0.1950024515390396,54.099998474121094
Texas,1979.0,126.4000015258789,9.87756061553955,,0.19364620745182037,62.20000076293945
Ohio,1979.0,130.89999389648438,9.891590118408203,,0.18510301411151886,56.29999923706055
New Mexico,1979.0,101.0,9.699996948242188,,0.1959991753101349,57.599998474121094
Nevada,1979.0,183.3000030517578,10.056074142456055,,0.1815304160118103,57.099998474121094
Connecticut,1979.0,117.4000015258789,10.075508117675781,,0.17845503985881805,64.4000015258789
Minnesota,1979.0,118.30000305175781,9.909160614013672,,0.19279135763645172,60.900001525878906
Kentucky,1979.0,214.89999389648438,9.702509880065918,,0.19021514058113098,43.400001525878906
North Carolina,1979.0,197.3000030517578,9.681351661682129,,0.1947033554315567,43.70000076293945
Utah,1979.0,79.0999984741211,9.694103240966797,,0.20193259418010712,53.70000076293945
California,1979.0,121.9000015258789,10.0546875,,0.18840058147907257,60.099998474121094
Georgia,1979.0,131.0,9.729302406311035,,0.19123218953609467,56.599998474121094
Nebraska,1979.0,116.0999984741211,9.847172737121582,,0.18705527484416962,55.400001525878906
Oklahoma,1979.0,141.60000610351562,9.809666633605957,,0.18505004048347473,55.5
Montana,1979.0,120.30000305175781,9.778626441955566,,0.18797314167022705,53.70000076293945
Vermont,1979.0,160.89999389648438,9.747611045837402,,0.19410276412963867,54.79999923706055
Iowa,1979.0,124.19999694824219,9.88105297088623,,0.18675455451011658,56.400001525878906
Rhode Island,1979.0,145.8000030517578,9.84394645690918,,0.18938231468200684,58.70000076293945
Wisconsin,1979.0,117.0999984741211,9.892312049865723,,0.19280056655406952,58.70000076293945
Colorado,1979.0,131.5,9.942219734191895,,0.19722650945186615,52.79999923706055
Maine,1979.0,138.5,9.694193840026855,,0.1809014081954956,54.5
South Carolina,1979.0,135.6999969482422,9.623208999633789,,0.20193350315093994,50.20000076293945
North Carolina,1980.0,187.8000030517578,9.656599998474121,,0.19483168423175812,47.29999923706055
Maine,1980.0,141.1999969482422,9.683053016662598,,0.18222221732139587,59.0
Idaho,1980.0,115.19999694824219,9.711496353149414,,0.15783898532390594,56.400001525878906
Utah,1980.0,74.80000305175781,9.654541015625,,0.20191650092601776,57.20000076293945
Connecticut,1980.0,118.0,10.074763298034668,,0.18018017709255219,67.0
Rhode Island,1980.0,149.3000030517578,9.83539867401123,,0.1900739222764969,60.0
West Virginia,1980.0,122.30000305175781,9.652031898498535,,0.1779487133026123,64.30000305175781
New Hampshire,1980.0,247.8000030517578,9.86069393157959,,0.1867535263299942,55.29999923706055
Virginia,1980.0,148.89999389648438,9.866592407226562,,0.19394052028656006,48.5
Minnesota,1980.0,117.69999694824219,9.877483367919922,,0.19479882717132568,63.0
California,1980.0,120.19999694824219,10.037840843200684,,0.1895386129617691,62.099998474121094
Vermont,1980.0,161.60000610351562,9.722965240478516,,0.1956947147846222,58.900001525878906
Colorado,1980.0,131.0,9.943612098693848,,0.19792386889457703,54.599998474121094
Delaware,1980.0,150.5,9.91374397277832,,0.1986531913280487,62.70000076293945
Missouri,1980.0,142.10000610351562,9.801047325134277,,0.18425869941711426,57.29999923706055
South Dakota,1980.0,114.69999694824219,9.616186141967773,,0.19681620597839355,58.79999923706055
Kansas,1980.0,127.0999984741211,9.862443923950195,,0.19077834486961365,58.29999923706055
Nebraska,1980.0,116.30000305175781,9.772380828857422,,0.18853503465652466,59.5
Texas,1980.0,129.6999969482422,9.868579864501953,,0.19481341540813446,63.70000076293945
Arkansas,1980.0,131.8000030517578,9.573802947998047,,0.1784776896238327,61.5
Montana,1980.0,122.0,9.743378639221191,,0.18932655453681946,56.70000076293945
Illinois,1980.0,135.1999969482422,9.962172508239746,,0.1872757524251938,60.0
Wisconsin,1980.0,117.5999984741211,9.855584144592285,,0.1948576271533966,61.20000076293945
North Dakota,1980.0,123.69999694824219,9.610508918762207,,0.20367534458637238,59.599998474121094
Oklahoma,1980.0,141.60000610351562,9.811437606811523,,0.18611569702625275,62.900001525878906
Ohio,1980.0,133.5,9.850911140441895,,0.1864234060049057,58.70000076293945
New Mexico,1980.0,102.69999694824219,9.677751541137695,,0.19723714888095856,62.599998474121094
South Carolina,1980.0,138.3000030517578,9.60118579864502,,0.2021140307188034,52.29999923706055
Mississippi,1980.0,127.0,9.50354290008545,,0.19555731117725372,59.70000076293945
Georgia,1980.0,134.0,9.701444625854492,,0.19165293872356415,59.29999923706055
Alabama,1980.0,123.19999694824219,9.612194061279297,,0.18952234089374542,60.599998474121094
Kentucky,1980.0,215.3000030517578,9.661358833312988,,0.19120459258556366,46.29999923706055
Tennessee,1980.0,130.39999389648438,9.657697677612305,,0.1857983022928238,60.29999923706055
Wyoming,1980.0,158.10000610351562,10.013955116271973,,0.20000000298023224,55.29999923706055
Iowa,1980.0,124.5999984741211,9.810102462768555,,0.18874399363994598,58.79999923706055
Pennsylvania,1980.0,124.0,9.86999797821045,,0.18046189844608307,61.29999923706055
Nevada,1980.0,177.6999969482422,10.034245491027832,,0.1837500035762787,63.099998474121094
Louisiana,1980.0,143.8000030517578,9.73949146270752,,0.20114122331142426,60.0
Indiana,1980.0,146.89999389648438,9.7957763671875,,0.1910746842622757,53.70000076293945
Arkansas,1981.0,128.6999969482422,9.59304141998291,,0.17501111328601837,64.69999694824219
Georgia,1981.0,131.6999969482422,9.704943656921387,,0.18797573447227478,62.599998474121094
Alabama,1981.0,119.5999984741211,9.609594345092773,,0.18584223091602325,68.80000305175781
South Dakota,1981.0,115.69999694824219,9.665717124938965,,0.19100962579250336,62.29999923706055
Mississippi,1981.0,125.30000305175781,9.512449264526367,,0.19204077124595642,63.0
Nevada,1981.0,171.89999389648438,10.005963325500488,,0.17854194343090057,63.29999923706055
Utah,1981.0,77.5999984741211,9.640061378479004,,0.1983949989080429,62.70000076293945
Montana,1981.0,121.0999984741211,9.757293701171875,,0.1833387166261673,60.400001525878906
Idaho,1981.0,114.0999984741211,9.684898376464844,,0.1563834249973297,59.20000076293945
New Mexico,1981.0,103.0,9.680828094482422,,0.19150561094284058,63.0
Delaware,1981.0,152.60000610351562,9.901392936706543,,0.19354601204395294,66.0
Louisiana,1981.0,144.0,9.765061378479004,,0.19634315371513367,62.599998474121094
Kentucky,1981.0,209.6999969482422,9.665572166442871,,0.1872534602880478,49.400001525878906
Indiana,1981.0,148.5,9.7881498336792,,0.18707843124866486,58.29999923706055
Colorado,1981.0,133.8000030517578,9.957273483276367,,0.19186870753765106,58.099998474121094
Oklahoma,1981.0,143.6999969482422,9.844989776611328,,0.1817682534456253,65.80000305175781
Rhode Island,1981.0,151.1999969482422,9.836283683776855,,0.18641045689582825,64.5
Maine,1981.0,138.89999389648438,9.67944622039795,,0.17809657752513885,62.900001525878906
North Dakota,1981.0,125.69999694824219,9.761848449707031,,0.1979568749666214,62.0
Illinois,1981.0,133.0,9.965017318725586,,0.18302710354328156,63.099998474121094
West Virginia,1981.0,120.5,9.629268646240234,,0.17466916143894196,66.19999694824219
Nebraska,1981.0,117.0,9.81427001953125,,0.1835479438304901,60.900001525878906
Tennessee,1981.0,129.10000610351562,9.6552152633667,,0.18210522830486298,63.70000076293945
New Hampshire,1981.0,245.39999389648438,9.867042541503906,,0.18237483501434326,58.400001525878906
Wyoming,1981.0,163.10000610351562,9.999719619750977,,0.19355176389217377,55.900001525878906
South Carolina,1981.0,136.10000610351562,9.600561141967773,,0.1976889967918396,54.70000076293945
Virginia,1981.0,149.89999389648438,9.86719036102295,,0.18980613350868225,51.79999923706055
Ohio,1981.0,132.8000030517578,9.835516929626465,,0.18227963149547577,61.400001525878906
Iowa,1981.0,132.89999389648438,9.83868408203125,,0.18403522670269012,61.400001525878906
Pennsylvania,1981.0,125.19999694824219,9.866443634033203,,0.17645558714866638,64.80000305175781
California,1981.0,118.5999984741211,10.028626441955566,,0.18553705513477325,66.4000015258789
Minnesota,1981.0,120.80000305175781,9.867996215820312,,0.18921515345573425,65.80000305175781
North Carolina,1981.0,179.3000030517578,9.661784172058105,,0.19096653163433075,50.0
Texas,1981.0,129.0,9.898188591003418,,0.1905500590801239,66.9000015258789
Missouri,1981.0,140.5,9.8103666305542,,0.17983250319957733,59.900001525878906
Connecticut,1981.0,116.4000015258789,10.079571723937988,,0.17605005204677582,80.0999984741211
Kansas,1981.0,132.0,9.877179145812988,,0.18572941422462463,59.79999923706055
Wisconsin,1981.0,119.9000015258789,9.834293365478516,,0.18977981805801392,64.9000015258789
Vermont,1981.0,163.8000030517578,9.727439880371094,,0.1911066323518753,61.0
Minnesota,1982.0,119.4000015258789,9.86318588256836,,0.18363149464130402,71.69999694824219
North Dakota,1982.0,126.80000305175781,9.764913558959961,,0.19223839044570923,67.80000305175781
Kansas,1982.0,130.89999389648438,9.881303787231445,,0.18068049848079681,65.0999984741211
Nebraska,1982.0,117.0999984741211,9.799477577209473,,0.17856085300445557,69.69999694824219
Tennessee,1982.0,131.39999389648438,9.642688751220703,,0.17841215431690216,68.30000305175781
Oklahoma,1982.0,147.0,9.853139877319336,,0.17742080986499786,71.69999694824219
Missouri,1982.0,139.6999969482422,9.802687644958496,,0.1754062920808792,64.69999694824219
South Dakota,1982.0,113.0,9.649112701416016,,0.18520303070545197,68.0
Indiana,1982.0,147.6999969482422,9.7577543258667,,0.18308216333389282,65.0999984741211
California,1982.0,115.4000015258789,10.012530326843262,,0.1815354973077774,72.80000305175781
Idaho,1982.0,111.5,9.645256996154785,,0.15492784976959229,67.5999984741211
South Carolina,1982.0,136.0,9.583789825439453,,0.193263977766037,61.900001525878906
North Carolina,1982.0,179.0,9.649224281311035,,0.18710139393806458,55.5
Pennsylvania,1982.0,123.30000305175781,9.86276626586914,,0.1724492907524109,69.80000305175781
Georgia,1982.0,131.1999969482422,9.707344055175781,,0.1842985302209854,67.80000305175781
Nevada,1982.0,165.10000610351562,9.956868171691895,,0.17333388328552246,71.5999984741211
Texas,1982.0,131.1999969482422,9.887208938598633,,0.18628671765327454,73.80000305175781
New Mexico,1982.0,97.5,9.67859935760498,,0.1857740879058838,69.4000015258789
Maine,1982.0,139.5,9.683565139770508,,0.17397093772888184,69.69999694824219
Alabama,1982.0,119.0999984741211,9.597579956054688,,0.1821621209383011,73.0999984741211
West Virginia,1982.0,119.80000305175781,9.626737594604492,,0.1713896095752716,75.0999984741211
Utah,1982.0,73.5999984741211,9.62807559967041,,0.19487349689006805,68.0999984741211
New Hampshire,1982.0,239.8000030517578,9.876245498657227,,0.17799614369869232,67.0
Connecticut,1982.0,114.69999694824219,10.090163230895996,,0.17191992700099945,85.5999984741211
Virginia,1982.0,147.39999389648438,9.870553016662598,,0.18567173182964325,56.400001525878906
Colorado,1982.0,130.5,9.962616920471191,,0.1858135610818863,61.400001525878906
Arkansas,1982.0,127.4000015258789,9.573699951171875,,0.17154453694820404,72.0999984741211
Wisconsin,1982.0,115.5999984741211,9.821298599243164,,0.18470200896263123,75.0
Kentucky,1982.0,210.60000610351562,9.65425968170166,,0.18330234289169312,56.29999923706055
Rhode Island,1982.0,146.3000030517578,9.842974662780762,,0.1827469915151596,71.5999984741211
Illinois,1982.0,130.6999969482422,9.944978713989258,,0.17877846956253052,69.5999984741211
Wyoming,1982.0,157.6999969482422,9.945314407348633,,0.1871035248041153,64.30000305175781
Ohio,1982.0,134.0,9.815444946289062,,0.17813585698604584,68.30000305175781
Delaware,1982.0,154.10000610351562,9.904336929321289,,0.18843884766101837,74.0999984741211
Vermont,1982.0,162.3000030517578,9.72343921661377,,0.18651853501796722,66.80000305175781
Montana,1982.0,122.4000015258789,9.73567008972168,,0.17735087871551514,65.69999694824219
Mississippi,1982.0,125.80000305175781,9.498247146606445,,0.18852423131465912,69.19999694824219
Louisiana,1982.0,143.89999389648438,9.75312614440918,,0.19154506921768188,70.30000305175781
Iowa,1982.0,116.19999694824219,9.795305252075195,,0.17932645976543427,72.80000305175781
Texas,1983.0,126.4000015258789,9.88021183013916,,0.18202336132526398,84.0999984741211
Ohio,1983.0,130.0,9.836498260498047,,0.1739920824766159,82.5
Illinois,1983.0,127.9000015258789,9.954803466796875,,0.1745298206806183,80.80000305175781
Nevada,1983.0,159.1999969482422,9.963725090026855,,0.16812582314014435,81.9000015258789
Louisiana,1983.0,133.6999969482422,9.746861457824707,,0.1867469996213913,80.69999694824219
West Virginia,1983.0,115.69999694824219,9.612957000732422,,0.16811005771160126,88.19999694824219
Tennessee,1983.0,129.0,9.672341346740723,,0.17471906542778015,79.0999984741211
Wisconsin,1983.0,106.30000305175781,9.838350296020508,,0.17962419986724854,92.0
South Carolina,1983.0,131.10000610351562,9.625990867614746,,0.18883894383907318,72.4000015258789
Minnesota,1983.0,113.19999694824219,9.874606132507324,,0.17804782092571259,87.30000305175781
Pennsylvania,1983.0,125.30000305175781,9.876906394958496,,0.1684429794549942,81.69999694824219
Colorado,1983.0,125.30000305175781,9.978036880493164,,0.17975839972496033,73.30000305175781
Montana,1983.0,113.69999694824219,9.748160362243652,,0.17136304080486298,77.19999694824219
New Mexico,1983.0,96.30000305175781,9.686483383178711,,0.1800425499677658,79.5999984741211
Missouri,1983.0,134.10000610351562,9.829300880432129,,0.17098009586334229,74.80000305175781
Maine,1983.0,135.39999389648438,9.724024772644043,,0.169845312833786,80.80000305175781
Oklahoma,1983.0,140.0,9.804845809936523,,0.17307336628437042,83.9000015258789
Vermont,1983.0,153.8000030517578,9.759016990661621,,0.18193045258522034,77.0
Mississippi,1983.0,122.30000305175781,9.50447940826416,,0.18500769138336182,78.5999984741211
Rhode Island,1983.0,135.8000030517578,9.88234806060791,,0.17908351123332977,84.0
Nebraska,1983.0,110.80000305175781,9.802988052368164,,0.17357376217842102,83.69999694824219
Kansas,1983.0,127.5999984741211,9.885565757751465,,0.175631582736969,77.0
Georgia,1983.0,128.60000610351562,9.755731582641602,,0.18062132596969604,78.9000015258789
Delaware,1983.0,149.60000610351562,9.934576034545898,,0.1833316683769226,82.0
Kentucky,1983.0,201.10000610351562,9.642765045166016,,0.17935121059417725,66.4000015258789
North Dakota,1983.0,119.5999984741211,9.792011260986328,,0.18651992082595825,77.9000015258789
Arkansas,1983.0,128.0,9.593052864074707,,0.16807794570922852,82.0
Wyoming,1983.0,141.1999969482422,9.884187698364258,,0.18065528571605682,71.0
Iowa,1983.0,115.5999984741211,9.78357219696045,,0.1746177077293396,84.0
South Dakota,1983.0,109.80000305175781,9.65546703338623,,0.17939645051956177,78.80000305175781
California,1983.0,110.80000305175781,10.031737327575684,,0.17753393948078156,84.9000015258789
New Hampshire,1983.0,232.89999389648438,9.940467834472656,,0.17361746728420258,74.69999694824219
Alabama,1983.0,116.30000305175781,9.626769065856934,,0.17848201096057892,84.4000015258789
Indiana,1983.0,143.0,9.775057792663574,,0.17908591032028198,75.69999694824219
North Carolina,1983.0,169.8000030517578,9.693886756896973,,0.1832362413406372,66.0
Utah,1983.0,69.0,9.64330768585205,,0.1913519948720932,82.0
Connecticut,1983.0,114.0999984741211,10.120070457458496,,0.16778981685638428,95.5999984741211
Idaho,1983.0,111.30000305175781,9.694543838500977,,0.15347228944301605,76.5
Virginia,1983.0,144.6999969482422,9.907087326049805,,0.18153733015060425,68.80000305175781
Indiana,1984.0,137.8000030517578,9.82945728302002,22.0,0.17508965730667114,85.19999694824219
Pennsylvania,1984.0,115.30000305175781,9.91130542755127,24.899999618530273,0.16443666815757751,97.69999694824219
West Virginia,1984.0,111.9000015258789,9.640778541564941,19.700000762939453,0.1648305058479309,97.19999694824219
Montana,1984.0,110.0999984741211,9.745220184326172,29.399999618530273,0.16537520289421082,91.30000305175781
Kansas,1984.0,121.69999694824219,9.916464805603027,20.700000762939453,0.17058265209197998,91.0
Arkansas,1984.0,123.0999984741211,9.650440216064453,17.899999618530273,0.16461136937141418,93.5999984741211
Vermont,1984.0,144.3000030517578,9.8052396774292,26.299999237060547,0.17734235525131226,90.5999984741211
California,1984.0,104.80000305175781,10.075359344482422,25.0,0.1735323816537857,94.9000015258789
South Carolina,1984.0,127.0,9.675048828125,22.0,0.18441392481327057,81.30000305175781
Mississippi,1984.0,116.4000015258789,9.545903205871582,20.100000381469727,0.18149115145206451,89.0
Kentucky,1984.0,183.1999969482422,9.699555397033691,18.5,0.17540007829666138,75.4000015258789
Tennessee,1984.0,125.0999984741211,9.729241371154785,19.700000762939453,0.17102599143981934,88.30000305175781
New Mexico,1984.0,88.9000015258789,9.707865715026855,28.299999237060547,0.17431101202964783,90.19999694824219
Connecticut,1984.0,112.5,10.181596755981445,20.299999237060547,0.1636596918106079,113.5
New Hampshire,1984.0,215.10000610351562,10.006829261779785,35.599998474121094,0.16923877596855164,90.5
Nevada,1984.0,136.60000610351562,9.994217872619629,35.099998474121094,0.16291776299476624,99.80000305175781
Ohio,1984.0,127.0999984741211,9.88409423828125,24.899999618530273,0.16984830796718597,89.19999694824219
Virginia,1984.0,136.8000030517578,9.955709457397461,22.399999618530273,0.17740294337272644,76.0
Georgia,1984.0,126.30000305175781,9.82548999786377,21.299999237060547,0.17694412171840668,86.80000305175781
Nebraska,1984.0,107.69999694824219,9.853515625,25.399999618530273,0.16858667135238647,94.80000305175781
Colorado,1984.0,119.69999694824219,10.002045631408691,25.700000762939453,0.17370325326919556,83.4000015258789
Minnesota,1984.0,110.80000305175781,9.950922966003418,23.5,0.17246416211128235,99.19999694824219
Utah,1984.0,66.30000305175781,9.678897857666016,13.399999618530273,0.18783049285411835,95.30000305175781
Oklahoma,1984.0,128.10000610351562,9.813323020935059,17.799999237060547,0.16872592270374298,93.30000305175781
Alabama,1984.0,113.0,9.671621322631836,18.0,0.17480190098285675,90.80000305175781
Missouri,1984.0,130.0,9.881512641906738,23.700000762939453,0.16655388474464417,84.80000305175781
Texas,1984.0,117.19999694824219,9.909603118896484,29.799999237060547,0.17776000499725342,93.80000305175781
Wisconsin,1984.0,105.5999984741211,9.881548881530762,32.900001525878906,0.17454639077186584,100.80000305175781
Rhode Island,1984.0,136.89999389648438,9.931385040283203,25.100000381469727,0.17542004585266113,94.80000305175781
North Dakota,1984.0,109.4000015258789,9.795626640319824,24.0,0.18080143630504608,94.4000015258789
Louisiana,1984.0,128.89999389648438,9.76068115234375,23.799999237060547,0.18194891512393951,90.69999694824219
Idaho,1984.0,103.5999984741211,9.707316398620605,23.200000762939453,0.15201671421527863,88.5
Illinois,1984.0,124.0,10.003144264221191,24.600000381469727,0.17028118669986725,89.5999984741211
Maine,1984.0,135.5,9.774763107299805,22.100000381469727,0.165719673037529,93.69999694824219
Delaware,1984.0,144.0,9.962282180786133,26.600000381469727,0.17822450399398804,91.0999984741211
North Carolina,1984.0,160.60000610351562,9.7537260055542,19.799999237060547,0.17937110364437103,75.0
Wyoming,1984.0,128.89999389648438,9.88435173034668,26.299999237060547,0.17420704662799835,81.69999694824219
South Dakota,1984.0,105.69999694824219,9.721091270446777,21.700000762939453,0.17358987033367157,89.80000305175781
Iowa,1984.0,111.19999694824219,9.831582069396973,23.899999618530273,0.16990894079208374,93.30000305175781
Kansas,1985.0,115.69999694824219,9.935948371887207,20.100000381469727,0.16553372144699097,97.5
Minnesota,1985.0,113.0,9.968969345092773,23.0,0.16688048839569092,101.5
Iowa,1985.0,109.4000015258789,9.83934497833252,22.899999618530273,0.16520017385482788,99.5
Utah,1985.0,66.5,9.69776725769043,13.800000190734863,0.1843090057373047,104.5999984741211
Ohio,1985.0,126.69999694824219,9.904476165771484,24.200000762939453,0.16570451855659485,92.19999694824219
North Carolina,1985.0,156.3000030517578,9.781757354736328,19.700000762939453,0.17550595104694366,78.9000015258789
New Mexico,1985.0,88.0,9.734749794006348,28.700000762939453,0.16857948899269104,97.5
Oklahoma,1985.0,124.19999694824219,9.816129684448242,18.100000381469727,0.16437849402427673,95.0999984741211
Tennessee,1985.0,128.6999969482422,9.757004737854004,19.799999237060547,0.16733291745185852,92.5
Illinois,1985.0,121.5999984741211,10.020818710327148,24.299999237060547,0.16603253781795502,96.69999694824219
Idaho,1985.0,100.69999694824219,9.715256690979004,22.299999237060547,0.1505611538887024,97.5999984741211
West Virginia,1985.0,109.0999984741211,9.651716232299805,19.700000762939453,0.16155096888542175,103.19999694824219
Vermont,1985.0,144.5,9.848504066467285,26.600000381469727,0.17275427281856537,95.5
Alabama,1985.0,114.5,9.703192710876465,18.700000762939453,0.17112179100513458,99.0
Connecticut,1985.0,111.0,10.21291732788086,20.799999237060547,0.15952956676483154,118.5999984741211
Louisiana,1985.0,125.0,9.761659622192383,23.0,0.17715084552764893,103.0
Kentucky,1985.0,182.39999389648438,9.703631401062012,18.899999618530273,0.1714489459991455,79.30000305175781
South Carolina,1985.0,125.4000015258789,9.697684288024902,22.100000381469727,0.17998889088630676,83.0
Wyoming,1985.0,125.69999694824219,9.910658836364746,26.0,0.16775882244110107,87.4000015258789
Nevada,1985.0,146.6999969482422,10.025676727294922,35.70000076293945,0.15770970284938812,109.30000305175781
Delaware,1985.0,144.5,9.996334075927734,26.200000762939453,0.17311732470989227,98.69999694824219
North Dakota,1985.0,103.19999694824219,9.793513298034668,23.100000381469727,0.1750829666852951,100.5999984741211
Missouri,1985.0,129.1999969482422,9.913291931152344,23.700000762939453,0.16212768852710724,93.69999694824219
California,1985.0,102.80000305175781,10.099702835083008,24.0,0.16953082382678986,98.0
Rhode Island,1985.0,133.39999389648438,9.955239295959473,25.700000762939453,0.1717565804719925,100.30000305175781
Georgia,1985.0,128.8000030517578,9.862127304077148,21.399999618530273,0.1732669174671173,90.69999694824219
Maine,1985.0,127.9000015258789,9.807659149169922,22.200000762939453,0.16159403324127197,98.0999984741211
Wisconsin,1985.0,107.0,9.894386291503906,32.099998474121094,0.16946858167648315,106.80000305175781
Colorado,1985.0,112.4000015258789,10.000779151916504,25.200000762939453,0.1676480919122696,93.0999984741211
Nebraska,1985.0,105.0999984741211,9.875531196594238,24.600000381469727,0.16359958052635193,95.80000305175781
Arkansas,1985.0,125.80000305175781,9.67552661895752,18.100000381469727,0.16114479303359985,98.5
New Hampshire,1985.0,201.10000610351562,10.061332702636719,35.70000076293945,0.1648600846529007,89.19999694824219
Mississippi,1985.0,115.30000305175781,9.553736686706543,20.600000381469727,0.1779746115207672,96.4000015258789
Pennsylvania,1985.0,115.80000305175781,9.944738388061523,24.899999618530273,0.16043037176132202,100.0999984741211
Virginia,1985.0,134.60000610351562,9.984970092773438,22.399999618530273,0.17326855659484863,83.5999984741211
Montana,1985.0,103.5999984741211,9.72940731048584,27.799999237060547,0.15938737988471985,95.5
Indiana,1985.0,135.3000030517578,9.8443021774292,22.0,0.1710934042930603,88.80000305175781
Texas,1985.0,115.9000015258789,9.928035736083984,29.100000381469727,0.17349666357040405,102.0999984741211
South Dakota,1985.0,104.4000015258789,9.7190580368042,20.899999618530273,0.16778329014778137,92.30000305175781
Missouri,1986.0,128.8000030517578,9.946776390075684,24.200000762939453,0.1577014923095703,101.9000015258789
Arkansas,1986.0,126.0,9.705939292907715,18.700000762939453,0.15767821669578552,103.5999984741211
South Carolina,1986.0,126.5999984741211,9.729728698730469,22.899999618530273,0.17556385695934296,88.69999694824219
Pennsylvania,1986.0,113.9000015258789,9.98710823059082,25.200000762939453,0.15642406046390533,104.9000015258789
Kentucky,1986.0,179.8000030517578,9.7299165725708,19.200000762939453,0.16749782860279083,85.4000015258789
California,1986.0,99.69999694824219,10.127266883850098,24.700000762939453,0.165529265999794,104.4000015258789
Connecticut,1986.0,108.5,10.268609046936035,20.600000381469727,0.15539944171905518,118.5
Rhode Island,1986.0,136.3000030517578,10.002565383911133,26.0,0.16809311509132385,101.80000305175781
New Hampshire,1986.0,195.89999389648438,10.126132011413574,34.70000076293945,0.16048139333724976,100.0
Minnesota,1986.0,104.30000305175781,10.005521774291992,23.0,0.1612968146800995,116.30000305175781
Utah,1986.0,64.4000015258789,9.71557331085205,13.699999809265137,0.18078750371932983,103.5
Kansas,1986.0,109.4000015258789,9.961418151855469,19.899999618530273,0.16048480570316315,103.0
Maine,1986.0,119.0,9.874090194702148,22.399999618530273,0.15746839344501495,112.69999694824219
Nevada,1986.0,142.60000610351562,10.063729286193848,37.20000076293945,0.15250164270401,106.5999984741211
Wisconsin,1986.0,105.4000015258789,9.93297290802002,32.70000076293945,0.16439077258110046,110.80000305175781
Illinois,1986.0,118.19999694824219,10.055299758911133,24.700000762939453,0.16178388893604279,108.4000015258789
Indiana,1986.0,137.60000610351562,9.882231712341309,22.100000381469727,0.16709713637828827,93.5999984741211
Alabama,1986.0,116.30000305175781,9.745949745178223,19.299999237060547,0.16744168102741241,103.0
West Virginia,1986.0,112.0999984741211,9.688000679016113,19.600000381469727,0.1582714170217514,104.0999984741211
Montana,1986.0,97.80000305175781,9.774852752685547,27.399999618530273,0.1533995419740677,102.0
Iowa,1986.0,104.0999984741211,9.870233535766602,23.299999237060547,0.16049140691757202,104.80000305175781
Ohio,1986.0,126.30000305175781,9.938112258911133,23.399999618530273,0.16156074404716492,98.0999984741211
Nebraska,1986.0,103.0999984741211,9.896881103515625,24.5,0.15861250460147858,104.0
Idaho,1986.0,96.69999694824219,9.736213684082031,22.5,0.14910559356212616,99.9000015258789
