fips,state,abb,year_qtr,lngdpcapita,treated,revstatecapita,revlocalcapita,avgwklywagecapita,estabscapita,emplvlcapita
19.0,Iowa,IA,2004.5,10.578623309092595,0.0,2662.509130903574,2099.8788629234878,604.0,0.03103873564591543,0.4828705121985605
19.0,Iowa,IA,2004.75,10.603352476362511,0.0,2660.0776551222225,2097.9611964112087,667.0,0.030794301712071,0.4865525556110689
19.0,Iowa,IA,2005.0,10.62744133038835,0.0,2841.206171524335,2217.37392450684,616.0,0.03077936105603258,0.47478973643488254
19.0,Iowa,IA,2005.25,10.63133174650722,0.0,2836.8544104810994,2213.9776621871024,614.0,0.03083797701011603,0.4916594574528395
19.0,Iowa,IA,2005.5,10.64328424583209,0.0,2832.5159598849727,2210.5917877929705,641.0,0.030915246394123654,0.489191871396772
19.0,Iowa,IA,2005.75,10.63311687338176,0.0,2828.190758761511,2207.2162537379163,672.0,0.030861659452606723,0.49172527932971055
19.0,Iowa,IA,2006.0,10.64684442499216,0.0,3063.729362270522,2342.871291377717,662.0,0.03075593332627025,0.48133468157782155
19.0,Iowa,IA,2006.25,10.6668914871589,0.0,3059.480659143306,2339.6222561643185,639.0,0.030952334716983405,0.4977156046666885
19.0,Iowa,IA,2006.5,10.663365548669743,0.0,3055.2437236870965,2336.3822198327744,641.0,0.031112751627588493,0.4930570043812489
19.0,Iowa,IA,2006.75,10.680880389169936,0.0,3051.018507079968,2333.151145048363,698.0,0.030990260661687374,0.49616480861326556
19.0,Iowa,IA,2007.0,10.707954195468377,0.0,3247.8627719547667,2513.5435574410876,685.0,0.03100347691326922,0.48359391289000797
19.0,Iowa,IA,2007.25,10.734119598450633,0.0,3243.1260232538207,2509.877754722054,664.0,0.03119431147867096,0.49929842347122655
19.0,Iowa,IA,2007.5,10.73772733789257,0.0,3238.4030707722445,2506.2226289930127,668.0,0.03129715592526928,0.49580387412608645
19.0,Iowa,IA,2007.75,10.745932901464627,0.0,3233.6938543235383,2502.5781336752143,733.0,0.031165664985865704,0.498299861996055
19.0,Iowa,IA,2008.0,10.739355734076778,0.0,3441.8599717442767,2629.876548611843,710.0,0.03097820358042837,0.48510419988415726
19.0,Iowa,IA,2008.25,10.733908409514802,0.0,3437.263636267333,2626.3645536499325,683.0,0.03116889479761438,0.49937168296274326
19.0,Iowa,IA,2008.5,10.72703950968962,0.0,3432.6795605133825,2622.861926169052,696.0,0.031264195144012734,0.49480197381514557
19.0,Iowa,IA,2008.75,10.707270963493452,0.0,3428.1076954975442,2619.368628740546,755.0,0.031175012447025856,0.4931609590835115
19.0,Iowa,IA,2009.0,10.69665271640044,0.0,3487.2177178711913,2790.5848255942387,708.0,0.031048478833580074,0.4728611293373383
19.0,Iowa,IA,2009.25,10.704143014878316,0.0,3482.089080006598,2786.4807230807774,686.0,0.03107886941751936,0.4812654418437379
19.0,Iowa,IA,2009.5,10.720403710505684,0.0,3476.9755053251297,2782.3886746154585,694.0,0.03109306188038414,0.47400862558315177
19.0,Iowa,IA,2009.75,10.744127692413969,0.0,3471.876927561599,2778.308627170728,771.0,0.030876438767266604,0.4742768015933798
19.0,Iowa,IA,2010.0,10.72116772389882,0.0,3399.2004557585738,2860.942827604337,706.0,0.03084761785508949,0.4596954354432709
19.0,Iowa,IA,2010.25,10.741631857156296,0.0,3395.17036183612,2857.550892220684,708.0,0.03091614059479087,0.4757931907758831
19.0,Iowa,IA,2010.5,10.75111641228952,0.0,3391.149812760415,2854.1669902734825,720.0,0.030874951622484187,0.4707723501397954
19.0,Iowa,IA,2010.75,10.76267078937119,0.0,3387.138774662642,2850.7910932569853,799.0,0.03058301100069596,0.4736394383539052
19.0,Iowa,IA,2011.0,10.768868901432308,0.0,3606.057373313459,2992.690580750568,737.0,0.030438242176833465,0.46124724585019317
19.0,Iowa,IA,2011.25,10.773968116858804,0.0,3602.799515872705,2989.986863569437,725.0,0.03048212517312815,0.47740607552647646
19.0,Iowa,IA,2011.5,10.795062387459993,0.0,3599.5475396777974,2987.2880272726693,760.0,0.030547421954746478,0.4761825209872953
19.0,Iowa,IA,2011.75,10.817961707637997,0.0,3596.3014288174227,2984.5940586553625,792.0,0.03083547113819065,0.4783814441439493
19.0,Iowa,IA,2012.0,10.830650891011338,0.0,3899.2520259661737,3038.61151834503,785.0,0.03079338558207723,0.4674941732140129
19.0,Iowa,IA,2012.25,10.854480001116036,0.0,3894.3086765047246,3034.7592619346374,742.0,0.030887129632184766,0.48336928861567563
19.0,Iowa,IA,2012.5,10.854122003856286,0.0,3889.3778452200304,3030.9167606967303,756.0,0.031028948289949808,0.4813487585869983
19.0,Iowa,IA,2012.75,10.845637392259096,0.0,3884.4594846220484,3027.083977623238,821.0,0.031248451680281085,0.48314429665131164
19.0,Iowa,IA,2013.0,10.872231346250318,0.0,4046.363598140967,2923.207187743578,800.0,0.031309246975190254,0.47125581756378704
19.0,Iowa,IA,2013.25,10.854562426591963,0.0,4041.1029876080243,2919.4067743232704,757.0,0.03153534208346052,0.48624910030453716
19.0,Iowa,IA,2013.5,10.86496778795983,0.0,4035.8560377808885,2915.616229782128,772.0,0.03161923625313712,0.4869285178183945
19.0,Iowa,IA,2013.75,10.874062264935583,0.0,4030.6226955175657,2911.835515728873,834.0,0.031611740316139954,0.4876735056805643
19.0,Iowa,IA,2014.0,10.882797809966116,0.0,4076.688448953195,3010.6347107331653,824.0,0.031690813795233634,0.4755186833245925
19.0,Iowa,IA,2014.25,10.917209137523404,0.0,4072.1135887930077,3007.256176178103,780.0,0.031969244630862696,0.49173452400474676
19.0,Iowa,IA,2014.5,10.92679408346682,0.0,4067.5489849401933,3003.885215906769,799.0,0.03203774237254509,0.4894234540770583
19.0,Iowa,IA,2014.75,10.930094505355337,0.0,4062.994602943189,3000.5218044766802,870.0,0.03203618143660332,0.4908633711615525
19.0,Iowa,IA,2015.0,10.941860808979534,0.0,4411.194181160328,3125.253163279786,847.0,0.03195294550251009,0.4799106682891325
19.0,Iowa,IA,2015.25,10.959182157928634,0.0,4406.714064606385,3122.0790798327516,802.0,0.03208560427573403,0.4944259583448927
19.0,Iowa,IA,2015.5,10.973162633504474,0.0,4402.243039051001,3118.911437197624,822.0,0.03217643834040044,0.49060136696346895
19.0,Iowa,IA,2015.75,10.977972077071684,0.0,4397.781076851203,3115.7502157898452,920.0,0.03205057992622749,0.49264281434451884
19.0,Iowa,IA,2016.0,10.972029002369077,0.0,,,844.0,0.03213552331918947,0.4816191994984304
20.0,Kansas,KS,1990.0,9.947770616337015,0.0,,,380.0,0.02807827516403376,0.42073605929677765
20.0,Kansas,KS,1990.25,9.956124991000456,0.0,,,385.0,0.028313239500988106,0.4310996262711122
20.0,Kansas,KS,1990.5,9.964381364139998,0.0,,,380.0,0.02844778719018263,0.4262695585397611
20.0,Kansas,KS,1990.75,9.972541726653892,0.0,,,413.0,0.028393041754384733,0.4316964026947926
20.0,Kansas,KS,1991.0,9.980608010613285,0.0,,,398.0,0.02934580157376451,0.41802249309847195
20.0,Kansas,KS,1991.25,9.990681973284737,0.0,,,400.0,0.029322654498751564,0.42893416402753737
20.0,Kansas,KS,1991.5,10.000589042045087,0.0,,,394.0,0.029560439473071184,0.42500431315835296
20.0,Kansas,KS,1991.75,10.010333804544766,0.0,,,427.0,0.029138549653403994,0.4292680807318823
20.0,Kansas,KS,1992.0,10.019920668490506,0.0,,,408.0,0.029221756172222807,0.4212945010399909
20.0,Kansas,KS,1992.25,10.026509851878393,0.0,,,412.0,0.029093941742979353,0.4328967219826332
20.0,Kansas,KS,1992.5,10.033024934280688,0.0,,,407.0,0.029008392905321558,0.42659497657109147
20.0,Kansas,KS,1992.75,10.039467294672518,0.0,,,463.0,0.028816211667574164,0.43316286080832567
20.0,Kansas,KS,1993.0,10.04583827537688,0.0,,,406.0,0.02883655180209869,0.42299411406609516
20.0,Kansas,KS,1993.25,10.061780408599692,0.0,,,423.0,0.028666496132643472,0.43619025951545054
20.0,Kansas,KS,1993.5,10.077399734025771,0.0,,,426.0,0.028967931073415533,0.430641261733365
20.0,Kansas,KS,1993.75,10.092707807020345,0.0,,,469.0,0.028862839172250066,0.4355455308232358
20.0,Kansas,KS,1994.0,10.107715580911698,0.0,,,424.0,0.028807062781702707,0.42973767877420754
20.0,Kansas,KS,1994.25,10.113513252193668,0.0,,,435.0,0.028720587754697924,0.44309747329139265
20.0,Kansas,KS,1994.5,10.119254770641913,0.0,,,439.0,0.02883323812317621,0.4412133891213389
20.0,Kansas,KS,1994.75,10.124941041396545,0.0,,,463.0,0.028826794422785153,0.44634771424321107
20.0,Kansas,KS,1995.0,10.1305729486881,0.0,,,449.0,0.02894532771345867,0.44070828465026557
20.0,Kansas,KS,1995.25,10.145732699530976,0.0,,,448.0,0.02905705022522036,0.45160721185112657
20.0,Kansas,KS,1995.5,10.160627559317131,0.0,,,443.0,0.02897406434322214,0.44677546033239124
20.0,Kansas,KS,1995.75,10.175266020705264,0.0,,,482.0,0.029129118404805362,0.45475230793176247
20.0,Kansas,KS,1996.0,10.189656176482954,0.0,,,469.0,0.02911662945190652,0.44881255719586083
20.0,Kansas,KS,1996.25,10.20743107244768,0.0,,,466.0,0.029312467637514203,0.4620384820851394
20.0,Kansas,KS,1996.5,10.224827139731458,0.0,,,461.0,0.029325431641232906,0.456621267239712
20.0,Kansas,KS,1996.75,10.241858911870828,0.0,,,500.0,0.029545560400097714,0.46463373328529983
20.0,Kansas,KS,1997.0,10.25854010838352,0.0,,,483.0,0.029417233460276887,0.45788297210834067
20.0,Kansas,KS,1997.25,10.26918017640262,0.0,,,483.0,0.02973631506593401,0.47336875732308303
20.0,Kansas,KS,1997.5,10.279658179410822,0.0,,,480.0,0.030167545020761383,0.471664882264045
20.0,Kansas,KS,1997.75,10.289978354482402,0.0,,,528.0,0.029901990056405307,0.4771923294207092
20.0,Kansas,KS,1998.0,10.300144778361208,0.0,,,499.0,0.03014623028356783,0.4711398214486618
20.0,Kansas,KS,1998.25,10.309556098331718,0.0,,,507.0,0.030321200525471916,0.48422840042380966
20.0,Kansas,KS,1998.5,10.318848834050543,0.0,,,501.0,0.030630073108199835,0.4794748117102983
20.0,Kansas,KS,1998.75,10.328025606539349,0.0,,,557.0,0.030986165167547215,0.4879525048839343
20.0,Kansas,KS,1999.0,10.337088952270582,0.0,,,513.0,0.030789616545783244,0.47611030920419056
20.0,Kansas,KS,1999.25,10.338599914554443,0.0,,,527.0,0.030174033281773784,0.48813317929161004
20.0,Kansas,KS,1999.5,10.340104291572562,0.0,,,526.0,0.029425808062108493,0.4828689796766045
20.0,Kansas,KS,1999.75,10.341602127973673,0.0,,,592.0,0.02953143865804176,0.48958206796469056
20.0,Kansas,KS,2000.0,10.34309346798976,0.0,,,557.0,0.02963862461813407,0.47955703242762104
20.0,Kansas,KS,2000.25,10.3520358948276,0.0,,,554.0,0.030143542666581966,0.49328327400496114
20.0,Kansas,KS,2000.5,10.360885193545242,0.0,,,561.0,0.02988115110094938,0.4846145449376492
20.0,Kansas,KS,2000.75,10.3696431525479,0.0,,,586.0,0.02993287048246569,0.4910726534753274
20.0,Kansas,KS,2001.0,10.3783115094953,0.0,,,577.0,0.029778747536232098,0.48523207219503
20.0,Kansas,KS,2001.25,10.384772959803726,0.0,,,569.0,0.029784415390691016,0.49311734237854066
20.0,Kansas,KS,2001.5,10.391179488784054,0.0,,,570.0,0.029720643529355502,0.4837990997896177
20.0,Kansas,KS,2001.75,10.39753192352357,0.0,,,604.0,0.029723409162993174,0.4882708137753644
20.0,Kansas,KS,2002.0,10.403831072834416,0.0,,,593.0,0.029743489580934094,0.4747808056035147
20.0,Kansas,KS,2002.25,10.413638310949157,0.0,,,584.0,0.030601985030941376,0.48618919673317895
20.0,Kansas,KS,2002.5,10.42333346655538,0.0,,,579.0,0.030015051855601514,0.4764070180188781
20.0,Kansas,KS,2002.75,10.432918898112778,0.0,,,614.0,0.029929023049475457,0.481018153807805
20.0,Kansas,KS,2003.0,10.44239689082735,0.0,,,607.0,0.02995625419573383,0.4675001089483037
20.0,Kansas,KS,2003.25,10.456173336694286,0.0,,,591.0,0.03014293267641196,0.4749067071067074
20.0,Kansas,KS,2003.5,10.469734449849511,0.0,,,593.0,0.030088447252223916,0.46725841614631597
20.0,Kansas,KS,2003.75,10.483086458149872,0.0,,,631.0,0.02974778885428985,0.47459640227980837
20.0,Kansas,KS,2004.0,10.49623532425062,0.0,2537.927707741409,2293.329403120935,622.0,0.029429781525783058,0.46397559269833827
20.0,Kansas,KS,2004.25,10.50686700044704,0.0,2535.3949766989163,2291.040769543143,608.0,0.029880116013108013,0.4780341171969625
20.0,Kansas,KS,2004.5,10.517365966233394,0.0,2532.86729570675,2288.75669930609,619.0,0.029820762994573397,0.4728662591483578
20.0,Kansas,KS,2004.75,10.527735259037662,0.0,2530.3446496758966,2286.4771787749983,669.0,0.02988513500579293,0.4790348216892869
20.0,Kansas,KS,2005.0,10.537977813819468,0.0,2681.270418996255,2270.496219173212,631.0,0.029706053876098742,0.4674901835222077
20.0,Kansas,KS,2005.25,10.544069049106898,0.0,2676.972128303125,2266.856432339882,635.0,0.029983921923317648,0.479081831870329
20.0,Kansas,KS,2005.5,10.558682950885574,0.0,2672.6875965600566,2263.2282965671366,658.0,0.03028885867147886,0.47240498914049217
20.0,Kansas,KS,2005.75,10.552348872297356,0.0,2668.416757808436,2259.611756001309,681.0,0.030541344045346006,0.4785052242329198
20.0,Kansas,KS,2006.0,10.602046906449743,0.0,2929.623287733208,2429.462045921523,688.0,0.03027980068991951,0.47117294399799825
20.0,Kansas,KS,2006.25,10.61851333215408,0.0,2924.1056599465815,2424.886417598503,670.0,0.03032572902173279,0.4817088366111909
20.0,Kansas,KS,2006.5,10.62239374089414,0.0,2918.608776796937,2420.3279922750685,662.0,0.029905623435560788,0.4779763978060772
20.0,Kansas,KS,2006.75,10.633589903853082,0.0,2913.132521513303,2415.786673116024,726.0,0.029900976095090587,0.4858073054205491
20.0,Kansas,KS,2007.0,10.670276504565765,0.0,3396.1153609204734,2569.112916406978,720.0,0.030341064414098073,0.47889797523874866
20.0,Kansas,KS,2007.25,10.685662756466272,0.0,3388.7229554983583,2563.5206669587365,703.0,0.03060980438877215,0.48848093897738454
20.0,Kansas,KS,2007.5,10.693610379652863,0.0,3381.362662626986,2557.952710197911,680.0,0.030374145566207742,0.48595390097619856
20.0,Kansas,KS,2007.75,10.705086198441755,0.0,3374.0342735148506,2552.4088881767,746.0,0.030450714145317283,0.4900882966499057
20.0,Kansas,KS,2008.0,10.724751532547726,0.0,3564.456232666067,2709.226174790141,736.0,0.030508077416708093,0.4814504070877474
20.0,Kansas,KS,2008.25,10.73662284481625,0.0,3556.657888668067,2703.2989095074927,720.0,0.03067372175651412,0.4910735299221256
20.0,Kansas,KS,2008.5,10.733695747785378,0.0,3548.893592730083,2697.397523037594,710.0,0.03063831597757757,0.48234712220650333
20.0,Kansas,KS,2008.75,10.70405235778163,0.0,3541.163122353882,2691.5218462668404,770.0,0.030820644411715073,0.4858083024977119
20.0,Kansas,KS,2009.0,10.680795152914676,0.0,3445.4718883441406,2924.537120715754,719.0,0.030728943087594045,0.4683789764126432
20.0,Kansas,KS,2009.25,10.676468086059923,0.0,3437.5397223306727,2917.8042508198937,718.0,0.030744137384628036,0.46830716406963996
20.0,Kansas,KS,2009.5,10.678330320069842,0.0,3429.643995295485,2911.102310546469,706.0,0.030703038221195827,0.45688131337533944
20.0,Kansas,KS,2009.75,10.697175802264796,0.0,3421.784456722587,2904.431087256012,792.0,0.030748723799119557,0.4598089702738964
20.0,Kansas,KS,2010.0,10.680950547081345,0.0,3354.8682162407963,2878.078947828672,719.0,0.030251324833412037,0.4470688097195259
20.0,Kansas,KS,2010.25,10.701953049911111,0.0,3351.7457939431174,2875.400279904348,733.0,0.030310535867691685,0.45714098999891056
20.0,Kansas,KS,2010.5,10.72368554921106,0.0,3348.6291784043337,2872.7265934903103,731.0,0.030558870935502754,0.4513125034950418
20.0,Kansas,KS,2010.75,10.74105970689748,0.0,3345.5183534412763,2870.0578747033205,812.0,0.030697216333769616,0.45773759532018954
20.0,Kansas,KS,2011.0,10.747350804203792,0.0,3501.4136594385855,2899.1274795670192,749.0,0.030206624631512843,0.4470081868997291
20.0,Kansas,KS,2011.25,10.76666977996902,0.0,3496.612904502795,2895.1525134788226,755.0,0.03027866137232071,0.4571357245009783
20.0,Kansas,KS,2011.5,10.781809557724928,0.0,3491.825296080726,2891.1884325424235,772.0,0.030452329504332496,0.4510609903271463
20.0,Kansas,KS,2011.75,10.786387081119395,0.0,3487.050780245076,2887.2351921066797,800.0,0.030398543585327883,0.4584963263538699
20.0,Kansas,KS,2012.0,10.816868947600373,0.0,3801.8245830014744,2876.270855125115,804.0,0.02888680473385086,0.45146564390570654
20.0,Kansas,KS,2012.25,10.799911733941872,1.0,3799.336145043294,2874.3882270822796,763.0,0.02900471026505621,0.4606985644819905
20.0,Kansas,KS,2012.5,10.780512745697218,1.0,3796.8509625078073,2872.5080619298824,761.0,0.0290965013828981,0.45357661586608106
20.0,Kansas,KS,2012.75,10.784979276998126,1.0,3794.3690290109803,2870.630354838082,835.0,0.028951224627012488,0.46283805607622114
20.0,Kansas,KS,2013.0,10.815759949379366,1.0,3941.102819704365,2928.5762928297327,807.0,0.028863866793002402,0.4541080603788943
20.0,Kansas,KS,2013.25,10.804594875300952,1.0,3938.876937400062,2926.922272002258,779.0,0.029100807638879952,0.464655805039226
20.0,Kansas,KS,2013.5,10.803637304215192,1.0,3936.6535679737913,2925.270118457969,776.0,0.02919694671143737,0.4597794854822389
20.0,Kansas,KS,2013.75,10.819162007846325,1.0,3934.432707172635,2923.6198290365865,833.0,0.029216020393927962,0.46852244992286046
20.0,Kansas,KS,2014.0,10.809223913758789,1.0,3937.307888637493,2969.0590337177855,839.0,0.029142638375365598,0.4601847764104262
20.0,Kansas,KS,2014.25,10.833376211301715,1.0,3934.8104288905943,2967.1757404543173,797.0,0.029358194078468042,0.47140029946801043
20.0,Kansas,KS,2014.5,10.85793120442864,1.0,3932.31613544489,2965.2948348464306,795.0,0.029519050802081472,0.4652998583152158
20.0,Kansas,KS,2014.75,10.8690585420143,1.0,3929.825002282796,2963.4163123563676,855.0,0.02955680710817475,0.47358524671509034
20.0,Kansas,KS,2015.0,10.84779857946016,1.0,4188.435009758418,2783.645902031877,850.0,0.02956527303446048,0.4647127582362853
20.0,Kansas,KS,2015.25,10.864587622428417,1.0,4188.23040507929,2783.509921176196,819.0,0.029732395369166005,0.4733866026709893
20.0,Kansas,KS,2015.5,10.86505178648751,1.0,4188.025820389025,2783.3739536051708,809.0,0.030024372163102574,0.4679066599472653
20.0,Kansas,KS,2015.75,10.862514344926543,1.0,4187.821255684697,2783.237999316856,897.0,0.030096517307174355,0.4754659235784545
20.0,Kansas,KS,2016.0,10.843842765851878,1.0,,,832.0,0.03081324216477963,0.46651491016774277
21.0,Kentucky,KY,1990.0,9.82658065108256,0.0,,,372.0,0.021642923968502845,0.3749602062561179
21.0,Kentucky,KY,1990.25,9.83653658158234,0.0,,,380.0,0.021760181653219378,0.38458820641042335
21.0,Kentucky,KY,1990.5,9.846356962268022,0.0,,,373.0,0.02181928208602153,0.3790519790258746
21.0,Kentucky,KY,1990.75,9.856045006725909,0.0,,,409.0,0.02185285651763619,0.3854763249281746
21.0,Kentucky,KY,1991.0,9.865603817657172,0.0,,,385.0,0.02279944163974803,0.3720539046173971
21.0,Kentucky,KY,1991.25,9.882915499145255,0.0,,,396.0,0.022890277973752874,0.3815914237265639
21.0,Kentucky,KY,1991.5,9.899835359869396,0.0,,,391.0,0.022900727677312833,0.3748091283279537
21.0,Kentucky,KY,1991.75,9.916378895441474,0.0,,,422.0,0.02285065952625171,0.38391000751172893
21.0,Kentucky,KY,1992.0,9.932560713475812,0.0,,,405.0,0.02296818802651144,0.37538918348108385
21.0,Kentucky,KY,1992.25,9.94255503518176,0.0,,,414.0,0.023019452546702998,0.3865625521019037
21.0,Kentucky,KY,1992.5,9.952389724938676,0.0,,,407.0,0.023032658434150317,0.3791133824029138
21.0,Kentucky,KY,1992.75,9.962069041418983,0.0,,,456.0,0.023134455157374115,0.38938083523225026
21.0,Kentucky,KY,1993.0,9.971597080655547,0.0,,,399.0,0.02320913402895856,0.3817192285341698
21.0,Kentucky,KY,1993.25,9.987476995727675,0.0,,,423.0,0.023282405143733628,0.39289882979562735
21.0,Kentucky,KY,1993.5,10.00303400623712,0.0,,,421.0,0.023376207726788712,0.38719560081277826
21.0,Kentucky,KY,1993.75,10.018279688736142,0.0,,,462.0,0.023453934282888667,0.3980727633614094
21.0,Kentucky,KY,1994.0,10.03322501613397,0.0,,,417.0,0.023493097585713812,0.3893080646636294
21.0,Kentucky,KY,1994.25,10.04284125987646,0.0,,,434.0,0.023581165311310735,0.4042889272397268
21.0,Kentucky,KY,1994.5,10.052318934242487,0.0,,,436.0,0.023619937400754732,0.39843504041117567
21.0,Kentucky,KY,1994.75,10.06166142961122,0.0,,,462.0,0.023701583013078988,0.409119358409521
21.0,Kentucky,KY,1995.0,10.07087201672298,0.0,,,444.0,0.023743725605651245,0.4005947893040821
21.0,Kentucky,KY,1995.25,10.081517185020244,0.0,,,451.0,0.023806981163171224,0.41165129062406247
21.0,Kentucky,KY,1995.5,10.092007133035958,0.0,,,437.0,0.024176882121368082,0.40448794294118506
21.0,Kentucky,KY,1995.75,10.10234579593684,0.0,,,475.0,0.024320799037097714,0.4136771973025919
21.0,Kentucky,KY,1996.0,10.112536963837002,0.0,,,457.0,0.024535053265247027,0.4034096731712648
21.0,Kentucky,KY,1996.25,10.13145214795554,0.0,,,470.0,0.024520614139381513,0.4137756360284377
21.0,Kentucky,KY,1996.5,10.14993858026932,0.0,,,457.0,0.024675945297691317,0.40862729934386666
21.0,Kentucky,KY,1996.75,10.1680137299829,0.0,,,499.0,0.024761157719567068,0.4186586668911174
21.0,Kentucky,KY,1997.0,10.185694028412598,0.0,,,480.0,0.024765814761228078,0.4100060034199001
21.0,Kentucky,KY,1997.25,10.19498526036065,0.0,,,488.0,0.024770079535429725,0.4213572002528966
21.0,Kentucky,KY,1997.5,10.20415327697773,0.0,,,474.0,0.02501040231480006,0.4162933947851996
21.0,Kentucky,KY,1997.75,10.213200890908292,0.0,,,525.0,0.024987496006170628,0.4240023797136327
21.0,Kentucky,KY,1998.0,10.222130821680812,0.0,,,494.0,0.025063544596639224,0.414517023428071
21.0,Kentucky,KY,1998.25,10.23322265847063,0.0,,,510.0,0.025103693619401707,0.42646481146532134
21.0,Kentucky,KY,1998.5,10.244148288016415,0.0,,,496.0,0.02543355403418254,0.42266409593970994
21.0,Kentucky,KY,1998.75,10.254912056097734,0.0,,,554.0,0.025297968166062525,0.4300411854888605
21.0,Kentucky,KY,1999.0,10.265518143147562,0.0,,,511.0,0.025707724611895362,0.4199093441525037
21.0,Kentucky,KY,1999.25,10.259018900865518,0.0,,,531.0,0.026002069156526846,0.4326403439155082
21.0,Kentucky,KY,1999.5,10.252502336557471,0.0,,,520.0,0.02625487258453313,0.42944814935378056
21.0,Kentucky,KY,1999.75,10.24596824195726,0.0,,,575.0,0.026362446146380884,0.4361507829575736
21.0,Kentucky,KY,2000.0,10.239416406179696,0.0,,,546.0,0.026446639817378076,0.4289301043388019
21.0,Kentucky,KY,2000.25,10.246673694836735,0.0,,,553.0,0.02656915319242229,0.43541094222630894
21.0,Kentucky,KY,2000.5,10.25386179189597,0.0,,,538.0,0.02664678120518364,0.4320387538175844
21.0,Kentucky,KY,2000.75,10.260981865258682,0.0,,,581.0,0.026645720096887933,0.4378495098394797
21.0,Kentucky,KY,2001.0,10.268035053926926,0.0,,,571.0,0.026498648519762878,0.42488952341435005
21.0,Kentucky,KY,2001.25,10.277589798969204,0.0,,,574.0,0.026262973041260945,0.43004922814077823
21.0,Kentucky,KY,2001.5,10.2870290082694,0.0,,,561.0,0.026622678798878207,0.4236667117348637
21.0,Kentucky,KY,2001.75,10.296355177824887,0.0,,,604.0,0.02661883145893283,0.4254738272824109
21.0,Kentucky,KY,2002.0,10.305570724535013,0.0,,,585.0,0.026598856933280356,0.4146389967093534
21.0,Kentucky,KY,2002.25,10.317508543804,0.0,,,592.0,0.026310453020251978,0.42224697792745114
21.0,Kentucky,KY,2002.5,10.329266526439374,0.0,,,576.0,0.02644167297730182,0.41716240945025485
21.0,Kentucky,KY,2002.75,10.34084950054875,0.0,,,623.0,0.026277348289088783,0.421965829926534
21.0,Kentucky,KY,2003.0,10.35226210458586,0.0,,,604.0,0.02581773402604216,0.4101719546840832
21.0,Kentucky,KY,2003.25,10.358270426279708,0.0,,,608.0,0.025692204768314637,0.4176564311846929
21.0,Kentucky,KY,2003.5,10.364222015209606,0.0,,,593.0,0.025599789720075743,0.41347903673174136
21.0,Kentucky,KY,2003.75,10.370117775068952,0.0,,,645.0,0.02538471718687832,0.4195746023082518
21.0,Kentucky,KY,2004.0,10.375958588793894,0.0,2794.477751506777,1243.1050280733632,624.0,0.025262047403090276,0.40979472842878967
21.0,Kentucky,KY,2004.25,10.38753561050962,0.0,2788.317341057677,1240.3646100470817,627.0,0.025211892513376865,0.41794267448286193
21.0,Kentucky,KY,2004.5,10.398930075184635,0.0,2782.1840320438264,1237.6362479158267,619.0,0.025353341394477,0.41346407098000687
21.0,Kentucky,KY,2004.75,10.410146989689794,0.0,2776.077646017117,1234.9198622981328,681.0,0.025444571679948524,0.4213431305137368
21.0,Kentucky,KY,2005.0,10.421191161357788,0.0,2944.640142758028,1290.7202978333353,628.0,0.025041707090707483,0.41265442621132264
21.0,Kentucky,KY,2005.25,10.436593358751074,0.0,2938.2306747024672,1287.910844006533,650.0,0.025117452161075034,0.4220628461129932
21.0,Kentucky,KY,2005.5,10.450960188341812,0.0,2931.8490484565486,1285.1135940440713,652.0,0.025394011245681226,0.41731690022468115
21.0,Kentucky,KY,2005.75,10.460548290841867,0.0,2925.495083002191,1282.328468600529,682.0,0.025538258784989176,0.4236427680900305
21.0,Kentucky,KY,2006.0,10.479535473216316,0.0,3187.060747210575,1396.382617813307,672.0,0.02578853674797754,0.4167234897098742
21.0,Kentucky,KY,2006.25,10.492334546697776,0.0,3180.0075072176714,1393.2923027843333,672.0,0.025846159740088748,0.4238858012153636
21.0,Kentucky,KY,2006.5,10.494615382196557,0.0,3172.9854171427705,1390.21563581779,656.0,0.026199897568532752,0.4154938232204971
21.0,Kentucky,KY,2006.75,10.49153385766193,0.0,3165.994271084871,1387.152526699964,708.0,0.026413636148259593,0.4250371975306353
21.0,Kentucky,KY,2007.0,10.491168547670371,0.0,3223.1903233324065,1525.05337503101,697.0,0.02661046000255599,0.4176994766490504
21.0,Kentucky,KY,2007.25,10.502059692035266,0.0,3216.916588110102,1522.0849555102745,700.0,0.026613998891200613,0.4266447767299531
21.0,Kentucky,KY,2007.5,10.502856162013831,0.0,3210.667228296798,1519.1280692209136,676.0,0.026917294112829154,0.417338302199913
21.0,Kentucky,KY,2007.75,10.51415385435155,0.0,3204.4421021088842,1516.182649077974,732.0,0.027221281693787323,0.42661614633457245
21.0,Kentucky,KY,2008.0,10.5164184234445,0.0,3311.796512628098,1624.1916436784447,714.0,0.02756208917829365,0.4165136320116019
21.0,Kentucky,KY,2008.25,10.52803281825935,0.0,3306.55597337198,1621.621546139028,718.0,0.02587208673121112,0.4227489445137874
21.0,Kentucky,KY,2008.5,10.521660574181022,0.0,3301.331993021455,1619.059569520081,693.0,0.025028140043072158,0.4119874259784416
21.0,Kentucky,KY,2008.75,10.501986125125844,0.0,3296.12449321679,1616.5056753919412,755.0,0.025143639326957096,0.41479557568832615
21.0,Kentucky,KY,2009.0,10.491160553750136,0.0,3239.376485091523,1712.4506089077927,712.0,0.02530093299304112,0.39566405394023824
