regionno,regionname,year,gdpcap,sec.agriculture,sec.energy,sec.industry,sec.construction,sec.services.venta,sec.services.nonventa,school.illit,school.prim,school.med,school.high,school.post.high,popdens,invest
7.0,Cantabria,1963.0,3.771422625064714,18.239999771118164,2.940000057220459,36.18000030517578,5.75,32.599998474121094,4.289999961853027,,,,,,,
7.0,Cantabria,1964.0,3.8394029056709247,,,,,,,9.68474006652832,284.568359375,20.74138069152832,6.544737815856934,2.7377266883850098,,25.918975830078125
7.0,Cantabria,1965.0,3.9060983273752146,16.209999084472656,2.7799999713897705,36.75,6.289999961853027,33.2400016784668,4.739999771118164,9.56692123413086,286.3302001953125,21.558509826660156,6.8010053634643555,2.7870333194732666,,28.163169860839844
7.0,Cantabria,1966.0,4.03213348432256,,,,,,,9.450531005859375,288.4150085449219,22.463258743286133,7.095920562744141,2.840991973876953,,29.719242095947266
7.0,Cantabria,1967.0,4.155955441302485,14.970000267028809,2.690000057220459,35.869998931884766,6.179999828338623,34.58000183105469,5.71999979019165,9.335551261901855,291.33538818359375,23.52452278137207,7.431251049041748,2.909783124923706,,28.967601776123047
7.0,Cantabria,1968.0,4.375892514945507,,,,,,,9.221964836120605,292.6831970214844,26.64043426513672,7.783541202545166,2.9324495792388916,,29.937923431396484
7.0,Cantabria,1969.0,4.610825565602909,13.479999542236328,2.880000114440918,35.93000030517578,6.039999961853027,35.31999969482422,6.340000152587891,9.109755516052246,294.0982360839844,29.710376739501953,8.170063018798828,3.103301525115967,87.38999938964844,31.720355987548828
7.0,Cantabria,1970.0,4.791416668340296,,,,,,,,,,,,,27.29768180847168
7.0,Cantabria,1971.0,4.969651615302994,,,,,,,,,,,,,24.146263122558594
7.0,Cantabria,1972.0,5.155384332852444,,,,,,,,,,,,,26.64632797241211
7.0,Cantabria,1973.0,5.3387604587863295,,,,,,,,,,,,,25.935792922973633
7.0,Cantabria,1974.0,5.5083548603858725,,,,,,,,,,,,,27.251741409301758
7.0,Cantabria,1975.0,5.675235716692552,,,,,,,,,,,,,25.418333053588867
7.0,Cantabria,1976.0,5.7960582167650765,,,,,,,,,,,,,23.322269439697266
7.0,Cantabria,1977.0,5.902956472536864,,,,,,,,,,,,,21.72188377380371
7.0,Cantabria,1978.0,5.916595241063938,,,,,,,,,,,,,20.854923248291016
7.0,Cantabria,1979.0,5.906455403087957,,,,,,,,,,,,,19.3349609375
7.0,Cantabria,1980.0,5.899100152467599,,,,,,,,,,,,,19.4796085357666
7.0,Cantabria,1981.0,5.914881514740208,,,,,,,,,,,,,23.029748916625977
7.0,Cantabria,1982.0,5.916880716837601,,,,,,,,,,,,,20.204233169555664
7.0,Cantabria,1983.0,5.941659578150663,,,,,,,,,,,,,18.771089553833008
7.0,Cantabria,1984.0,6.028849109517816,,,,,,,,,,,,,18.228492736816406
7.0,Cantabria,1985.0,6.138317518934323,,,,,,,,,,,,,19.651626586914062
7.0,Cantabria,1986.0,6.420451264761408,,,,,,,,,,,,,17.644136428833008
7.0,Cantabria,1987.0,6.71322475804904,,,,,,,,,,,,,20.147462844848633
7.0,Cantabria,1988.0,7.023421862029376,,,,,,,,,,,,,20.374563217163086
7.0,Cantabria,1989.0,7.333618966009712,,,,,,,,,,,,,22.837852478027344
7.0,Cantabria,1990.0,7.450728537661115,,,,,,,,,,,,,22.03008460998535
7.0,Cantabria,1991.0,7.596401376950336,,,,,,,,,,,,,20.610095977783203
7.0,Cantabria,1992.0,7.462153670379892,,,,,,,,,,,,,21.629261016845703
7.0,Cantabria,1993.0,7.327905963809448,,,,,,,,,,,,,23.065216064453125
7.0,Cantabria,1994.0,7.550699974393478,,,,,,,,,,,,,21.568395614624023
7.0,Cantabria,1995.0,7.777063521750483,,,,,,,,,,,,,22.591121673583984
7.0,Cantabria,1996.0,7.907740819866199,,,,,,,,,,,,,
7.0,Cantabria,1997.0,8.226934987046112,,,,,,,,,,,,,
8.0,Castilla Y Leon,1955.0,1.7291487710403055,,,,,,,,,,,,,
8.0,Castilla Y Leon,1956.0,1.8383319226035866,,,,,,,,,,,,,
8.0,Castilla Y Leon,1957.0,1.9476578120536991,,,,,,,,,,,,,
8.0,Castilla Y Leon,1958.0,1.971365376493993,,,,,,,,,,,,,
8.0,Castilla Y Leon,1959.0,1.9951442009174836,,,,,,,,,,,,,
8.0,Castilla Y Leon,1960.0,2.1388174022684368,,,,,,,,,,,,,
8.0,Castilla Y Leon,1961.0,2.239502964275832,32.54999923706055,9.010000228881836,16.049999237060547,6.170000076293945,29.139999389648438,7.079999923706055,,,,,,,
8.0,Castilla Y Leon,1962.0,2.4542273810440323,,,,,,,,,,,,,
8.0,Castilla Y Leon,1963.0,2.6722365125728587,33.22999954223633,8.170000076293945,15.75,6.639999866485596,29.709999084472656,6.5,,,,,,,
8.0,Castilla Y Leon,1964.0,2.777777777777778,,,,,,,110.66909790039062,1800.78466796875,90.27098846435547,33.668914794921875,19.03175926208496,,18.74283218383789
8.0,Castilla Y Leon,1965.0,2.8821764861267316,30.520000457763672,7.849999904632568,16.360000610351562,7.369999885559082,30.610000610351562,7.28000020980835,108.55718231201172,1784.606201171875,93.0149154663086,35.059444427490234,19.050600051879883,,19.859060287475586
8.0,Castilla Y Leon,1966.0,2.9880749229293864,,,,,,,106.48135375976562,1770.7864990234375,96.0362777709961,36.65673065185547,19.08295249938965,,19.3095703125
8.0,Castilla Y Leon,1967.0,3.0945443112793667,27.020000457763672,7.239999771118164,16.760000228881836,7.699999809265137,32.130001068115234,9.149999618530273,104.44102478027344,1762.4517822265625,99.6097412109375,38.47145080566406,19.19377326965332,,18.868968963623047
8.0,Castilla Y Leon,1968.0,3.3022708669453817,,,,,,,102.43562316894531,1748.3572998046875,111.6639633178711,40.38356399536133,18.98243522644043,,19.4028263092041
8.0,Castilla Y Leon,1969.0,3.520993905828804,25.270000457763672,6.820000171661377,17.450000762939453,7.840000152587891,32.630001068115234,9.989999771118164,100.46458435058594,1734.585693359375,123.20368957519531,42.48379898071289,19.69904136657715,28.770000457763672,21.731796264648438
8.0,Castilla Y Leon,1970.0,3.6705228472668527,,,,,,,,,,,,,22.323556900024414
8.0,Castilla Y Leon,1971.0,3.8218367750118274,,,,,,,,,,,,,21.873647689819336
8.0,Castilla Y Leon,1972.0,4.081762249011444,,,,,,,,,,,,,22.725433349609375
8.0,Castilla Y Leon,1973.0,4.345401523113932,,,,,,,,,,,,,25.28642463684082
8.0,Castilla Y Leon,1974.0,4.464724294732755,,,,,,,,,,,,,26.28277587890625
8.0,Castilla Y Leon,1975.0,4.581119523188687,,,,,,,,,,,,,26.27814483642578
8.0,Castilla Y Leon,1976.0,4.732719362548201,,,,,,,,,,,,,26.548519134521484
8.0,Castilla Y Leon,1977.0,4.884675719744136,,,,,,,,,,,,,25.169103622436523
8.0,Castilla Y Leon,1978.0,4.946800914024565,,,,,,,,,,,,,24.402254104614258
8.0,Castilla Y Leon,1979.0,4.920379804291408,,,,,,,,,,,,,23.97570037841797
8.0,Castilla Y Leon,1980.0,4.893744696688223,,,,,,,,,,,,,26.638931274414062
8.0,Castilla Y Leon,1981.0,4.881033833385774,,,,,,,,,,,,,27.162548065185547
8.0,Castilla Y Leon,1982.0,4.923093349584271,,,,,,,,,,,,,27.614774703979492
8.0,Castilla Y Leon,1983.0,4.9707224763348865,,,,,,,,,,,,,25.46177864074707
8.0,Castilla Y Leon,1984.0,5.113467772461217,,,,,,,,,,,,,22.63028335571289
8.0,Castilla Y Leon,1985.0,5.2619966770096935,,,,,,,,,,,,,24.710142135620117
8.0,Castilla Y Leon,1986.0,5.6473148785056955,,,,,,,,,,,,,19.70412826538086
8.0,Castilla Y Leon,1987.0,6.044630035949551,,,,,,,,,,,,,19.08928871154785
8.0,Castilla Y Leon,1988.0,6.354398708348954,,,,,,,,,,,,,20.94057846069336
8.0,Castilla Y Leon,1989.0,6.674021742950675,,,,,,,,,,,,,22.784252166748047
8.0,Castilla Y Leon,1990.0,6.870322730057038,,,,,,,,,,,,,23.498321533203125
8.0,Castilla Y Leon,1991.0,7.063196264515942,,,,,,,,,,,,,22.53342628479004
8.0,Castilla Y Leon,1992.0,7.045487178049576,,,,,,,,,,,,,24.074237823486328
8.0,Castilla Y Leon,1993.0,7.027635135775939,,,,,,,,,,,,,21.942949295043945
8.0,Castilla Y Leon,1994.0,7.074264443557421,,,,,,,,,,,,,22.298885345458984
8.0,Castilla Y Leon,1995.0,7.282919340288935,,,,,,,,,,,,,22.38030242919922
8.0,Castilla Y Leon,1996.0,7.61139691812384,,,,,,,,,,,,,
8.0,Castilla Y Leon,1997.0,7.888460091201622,,,,,,,,,,,,,
9.0,Castilla-La Mancha,1955.0,1.327763513577594,,,,,,,,,,,,,
9.0,Castilla-La Mancha,1956.0,1.4150956738713605,,,,,,,,,,,,,
9.0,Castilla-La Mancha,1957.0,1.5035703910210922,,,,,,,,,,,,,
9.0,Castilla-La Mancha,1958.0,1.531419642344096,,,,,,,,,,,,,
9.0,Castilla-La Mancha,1959.0,1.5593401536502964,,,,,,,,,,,,,
9.0,Castilla-La Mancha,1960.0,1.6675235952046625,,,,,,,,,,,,,
9.0,Castilla-La Mancha,1961.0,1.752427903899667,42.130001068115234,5.090000152587891,16.1299991607666,4.789999961853027,26.389999389648438,5.46999979019165,,,,,,,
9.0,Castilla-La Mancha,1962.0,1.9204513170623128,,,,,,,,,,,,,
9.0,Castilla-La Mancha,1963.0,2.091902400792854,41.540000915527344,4.579999923706055,16.239999771118164,5.110000133514404,27.3700008392334,5.159999847412109,,,,,,,
9.0,Castilla-La Mancha,1964.0,2.1825906447906624,,,,,,,274.36865234375,1067.6390380859375,26.89621925354004,13.680737495422363,5.951488018035889,,14.950511932373047
9.0,Castilla-La Mancha,1965.0,2.2747071393385374,35.060001373291016,5.320000171661377,17.520000457763672,5.96999979019165,30.1299991607666,6.0,266.18316650390625,1052.4351806640625,28.610898971557617,14.652714729309082,6.071892738342285,,16.507898330688477
9.0,Castilla-La Mancha,1966.0,2.378391940332896,,,,,,,258.1632995605469,1038.8385009765625,30.522987365722656,15.753448486328125,6.203178405761719,,17.885257720947266
9.0,Castilla-La Mancha,1967.0,2.482362217100918,31.579999923706055,5.349999904632568,18.200000762939453,6.269999980926514,31.100000381469727,7.5,250.30609130859375,1028.9505615234375,32.742122650146484,16.99620819091797,6.367713451385498,,18.646835327148438
9.0,Castilla-La Mancha,1968.0,2.7090831539760964,,,,,,,242.60870361328125,1017.6156005859375,37.997737884521484,18.335750579833984,6.432041168212891,,18.718259811401367
9.0,Castilla-La Mancha,1969.0,2.9474436572809557,30.1200008392334,5.559999942779541,17.799999237060547,6.909999847412109,31.200000762939453,8.399999618530273,235.06832885742188,1006.1373291015625,43.44729232788086,19.819503784179688,6.822675704956055,22.3799991607666,21.115375518798828
9.0,Castilla-La Mancha,1970.0,3.1368895211719643,,,,,,,,,,,,,22.89441680908203
9.0,Castilla-La Mancha,1971.0,3.319622999734451,,,,,,,,,,,,,23.189821243286133
9.0,Castilla-La Mancha,1972.0,3.6291774563433887,,,,,,,,,,,,,23.915504455566406
9.0,Castilla-La Mancha,1973.0,3.946086727731809,,,,,,,,,,,,,27.124425888061523
9.0,Castilla-La Mancha,1974.0,4.028134644286901,,,,,,,,,,,,,26.91580581665039
9.0,Castilla-La Mancha,1975.0,4.111968200910232,,,,,,,,,,,,,26.213130950927734
9.0,Castilla-La Mancha,1976.0,4.260711103328736,,,,,,,,,,,,,25.093284606933594
9.0,Castilla-La Mancha,1977.0,4.412167986880981,,,,,,,,,,,,,25.308496475219727
9.0,Castilla-La Mancha,1978.0,4.446300865070918,,,,,,,,,,,,,26.266935348510742
9.0,Castilla-La Mancha,1979.0,4.408740534233523,,,,,,,,,,,,,25.890609741210938
9.0,Castilla-La Mancha,1980.0,4.328763297679458,,,,,,,,,,,,,27.101608276367188
9.0,Castilla-La Mancha,1981.0,4.261282490716939,,,,,,,,,,,,,25.689537048339844
9.0,Castilla-La Mancha,1982.0,4.34318745146476,,,,,,,,,,,,,28.041284561157227
9.0,Castilla-La Mancha,1983.0,4.424664416472526,,,,,,,,,,,,,28.022920608520508
9.0,Castilla-La Mancha,1984.0,4.550057143968911,,,,,,,,,,,,,26.228910446166992
9.0,Castilla-La Mancha,1985.0,4.677663507273592,,,,,,,,,,,,,21.167423248291016
9.0,Castilla-La Mancha,1986.0,4.980648316440838,,,,,,,,,,,,,27.07257652282715
9.0,Castilla-La Mancha,1987.0,5.295558603652305,,,,,,,,,,,,,27.375286102294922
9.0,Castilla-La Mancha,1988.0,5.6778777840817805,,,,,,,,,,,,,28.907299041748047
9.0,Castilla-La Mancha,1989.0,6.065338579323319,,,,,,,,,,,,,28.87522315979004
9.0,Castilla-La Mancha,1990.0,6.279420130799682,,,,,,,,,,,,,27.88456916809082
9.0,Castilla-La Mancha,1991.0,6.474507301066883,,,,,,,,,,,,,29.47135353088379
9.0,Castilla-La Mancha,1992.0,6.33069114390866,,,,,,,,,,,,,29.366806030273438
9.0,Castilla-La Mancha,1993.0,6.188589148915042,,,,,,,,,,,,,28.260452270507812
9.0,Castilla-La Mancha,1994.0,6.230934140887202,,,,,,,,,,,,,24.734580993652344
9.0,Castilla-La Mancha,1995.0,6.328763419714903,,,,,,,,,,,,,25.941932678222656
9.0,Castilla-La Mancha,1996.0,6.614396096093081,,,,,,,,,,,,,
9.0,Castilla-La Mancha,1997.0,6.865395548955879,,,,,,,,,,,,,
10.0,Cataluna,1955.0,3.5466296303037304,,,,,,,,,,,,,
10.0,Cataluna,1956.0,3.6904455695415153,,,,,,,,,,,,,
10.0,Cataluna,1957.0,3.8268349981757446,,,,,,,,,,,,,
10.0,Cataluna,1958.0,3.8756783776063983,,,,,,,,,,,,,
10.0,Cataluna,1959.0,3.9217367338405547,,,,,,,,,,,,,
10.0,Cataluna,1960.0,4.241788200023208,,,,,,,,,,,,,
10.0,Cataluna,1961.0,4.575335478925664,8.239999771118164,2.890000104904175,41.61000061035156,5.550000190734863,37.29999923706055,4.420000076293945,,,,,,,
10.0,Cataluna,1962.0,4.838046411962654,,,,,,,,,,,,,
10.0,Cataluna,1963.0,5.081334096368672,8.279999732971191,2.7200000286102295,39.939998626708984,6.429999828338623,38.83000183105469,3.7899999618530273,,,,,,,
10.0,Cataluna,1964.0,5.158097878145307,,,,,,,262.8168640136719,2749.12109375,168.8489227294922,55.79050827026367,29.560657501220703,,16.561443328857422
10.0,Cataluna,1965.0,5.223650525073194,6.769999980926514,2.859999895095825,40.290000915527344,7.28000020980835,38.849998474121094,3.9600000381469727,269.1358337402344,2798.28125,181.37644958496094,58.43568801879883,30.540815353393555,,20.03888702392578
10.0,Cataluna,1966.0,5.3324765050387395,,,,,,,275.2478942871094,2851.96044921875,195.36878967285156,61.460968017578125,31.597230911254883,,23.868471145629883
10.0,Cataluna,1967.0,5.4294489207045755,5.690000057220459,2.930000066757202,39.47999954223633,7.099999904632568,40.130001068115234,4.670000076293945,281.1573181152344,2915.717529296875,211.56886291503906,64.89152526855469,32.84785842895508,,24.7314453125
10.0,Cataluna,1968.0,5.674378853530688,,,,,,,286.8683776855469,2966.74462890625,247.83291625976562,68.53140258789062,33.60255432128906,,25.75998878479004
10.0,Cataluna,1969.0,5.915523944191169,5.699999809265137,3.0,38.959999084472656,7.170000076293945,40.22999954223633,4.940000057220459,292.3851318359375,3018.345458984375,285.9969177246094,72.539794921875,36.098548889160156,153.1199951171875,24.162046432495117
10.0,Cataluna,1970.0,6.066837871936143,,,,,,,,,,,,,21.503990173339844
10.0,Cataluna,1971.0,6.227649208206138,,,,,,,,,,,,,20.95172691345215
10.0,Cataluna,1972.0,6.539060129025636,,,,,,,,,,,,,23.331222534179688
10.0,Cataluna,1973.0,6.837975056094464,,,,,,,,,,,,,24.659536361694336
10.0,Cataluna,1974.0,6.987360823804806,,,,,,,,,,,,,24.100830078125
10.0,Cataluna,1975.0,7.124893027215439,,,,,,,,,,,,,21.188642501831055
10.0,Cataluna,1976.0,7.135389818868717,,,,,,,,,,,,,20.411291122436523
10.0,Cataluna,1977.0,7.1429590673591035,,,,,,,,,,,,,18.50701332092285
10.0,Cataluna,1978.0,7.019351544090082,,,,,,,,,,,,,18.50644874572754
10.0,Cataluna,1979.0,7.010996910341466,,,,,,,,,,,,,17.6833438873291
10.0,Cataluna,1980.0,7.078834670981283,,,,,,,,,,,,,15.899486541748047
10.0,Cataluna,1981.0,7.1822335603611025,,,,,,,,,,,,,13.670280456542969
10.0,Cataluna,1982.0,7.287203656098258,,,,,,,,,,,,,13.79057788848877
10.0,Cataluna,1983.0,7.397886318194802,,,,,,,,,,,,,15.848426818847656
10.0,Cataluna,1984.0,7.48429002846285,,,,,,,,,,,,,13.64179801940918
10.0,Cataluna,1985.0,7.569979831376304,,,,,,,,,,,,,13.110871315002441
10.0,Cataluna,1986.0,8.077691739302164,,,,,,,,,,,,,14.905304908752441
10.0,Cataluna,1987.0,8.583975832518835,,,,,,,,,,,,,18.18267250061035
10.0,Cataluna,1988.0,9.057412342288364,,,,,,,,,,,,,17.659826278686523
10.0,Cataluna,1989.0,9.525849757212226,,,,,,,,,,,,,18.41895866394043
10.0,Cataluna,1990.0,9.785061759698122,,,,,,,,,,,,,18.870548248291016
10.0,Cataluna,1991.0,10.050699800057128,,,,,,,,,,,,,19.47724151611328
10.0,Cataluna,1992.0,9.837903107482685,,,,,,,,,,,,,21.09418296813965
10.0,Cataluna,1993.0,9.625107286589992,,,,,,,,,,,,,18.31882095336914
10.0,Cataluna,1994.0,10.00642708389121,,,,,,,,,,,,,17.802997589111328
10.0,Cataluna,1995.0,10.339902884890032,,,,,,,,,,,,,18.38096809387207
10.0,Cataluna,1996.0,10.576263750256624,,,,,,,,,,,,,
10.0,Cataluna,1997.0,11.045415944216831,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1955.0,2.575978222182055,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1956.0,2.7385032847757786,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1957.0,2.8998857905135367,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1958.0,2.963510495327228,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1959.0,3.0262068590754208,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1960.0,3.2192943914043535,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1961.0,3.3624679011911778,23.649999618530273,3.0199999809265137,27.68000030517578,4.53000020980835,36.18000030517578,4.960000038146973,,,,,,,
11.0,Comunidad Valenciana,1962.0,3.5699800231462886,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1963.0,3.7652101492207586,21.780000686645508,2.75,27.209999084472656,5.420000076293945,38.33000183105469,4.5,,,,,,,
11.0,Comunidad Valenciana,1964.0,3.8236930213019495,,,,,,,265.3523864746094,1625.753662109375,84.96979522705078,29.60553550720215,15.68320369720459,,19.699119567871094
11.0,Comunidad Valenciana,1965.0,3.8741786491526975,18.270000457763672,2.5999999046325684,28.18000030517578,6.670000076293945,39.2400016784668,5.050000190734863,266.08099365234375,1650.5283203125,89.93311309814453,31.188289642333984,16.073440551757812,,21.873008728027344
11.0,Comunidad Valenciana,1966.0,3.9781489259207192,,,,,,,266.74658203125,1677.83056640625,95.46205139160156,32.992431640625,16.496591567993164,,24.02678108215332
11.0,Comunidad Valenciana,1967.0,4.073407615262827,15.479999542236328,2.430000066757202,28.639999389648438,6.880000114440918,40.5,6.070000171661377,267.3506774902344,1711.1072998046875,101.888916015625,35.03525924682617,17.012907028198242,,24.681190490722656
11.0,Comunidad Valenciana,1968.0,4.279777398282411,,,,,,,267.8947448730469,1738.7147216796875,117.65083312988281,37.214332580566406,17.2655029296875,,25.757274627685547
11.0,Comunidad Valenciana,1969.0,4.4862897012683876,13.729999542236328,2.690000057220459,28.520000457763672,7.349999904632568,41.06999969482422,6.639999866485596,268.3802185058594,1766.7681884765625,133.849853515625,39.6187858581543,18.400989532470703,128.6999969482422,26.178804397583008
11.0,Comunidad Valenciana,1970.0,4.654741328091528,,,,,,,,,,,,,24.841054916381836
11.0,Comunidad Valenciana,1971.0,4.8171238707188575,,,,,,,,,,,,,23.19965171813965
11.0,Comunidad Valenciana,1972.0,5.138889063225239,,,,,,,,,,,,,23.70172691345215
11.0,Comunidad Valenciana,1973.0,5.449371642979238,,,,,,,,,,,,,25.942188262939453
11.0,Comunidad Valenciana,1974.0,5.557983625074756,,,,,,,,,,,,,26.42745018005371
11.0,Comunidad Valenciana,1975.0,5.65595542386885,,,,,,,,,,,,,25.305294036865234
11.0,Comunidad Valenciana,1976.0,5.761353951186938,,,,,,,,,,,,,24.597497940063477
11.0,Comunidad Valenciana,1977.0,5.861039912145637,,,,,,,,,,,,,23.189163208007812
11.0,Comunidad Valenciana,1978.0,5.810911237972187,,,,,,,,,,,,,22.090478897094727
11.0,Comunidad Valenciana,1979.0,5.7754926291985775,,,,,,,,,,,,,20.74976921081543
11.0,Comunidad Valenciana,1980.0,5.790988079856648,,,,,,,,,,,,,21.211227416992188
11.0,Comunidad Valenciana,1981.0,5.899671539855801,,,,,,,,,,,,,19.330944061279297
11.0,Comunidad Valenciana,1982.0,6.018137884153635,,,,,,,,,,,,,18.84581184387207
11.0,Comunidad Valenciana,1983.0,6.139817247388024,,,,,,,,,,,,,19.31968879699707
11.0,Comunidad Valenciana,1984.0,6.2368607051166185,,,,,,,,,,,,,17.531343460083008
11.0,Comunidad Valenciana,1985.0,6.336118234494386,,,,,,,,,,,,,17.12078285217285
11.0,Comunidad Valenciana,1986.0,6.739360392008534,,,,,,,,,,,,,18.420791625976562
11.0,Comunidad Valenciana,1987.0,7.144387317909169,,,,,,,,,,,,,19.756738662719727
11.0,Comunidad Valenciana,1988.0,7.560697292403064,,,,,,,,,,,,,22.37799835205078
11.0,Comunidad Valenciana,1989.0,7.969151670951157,,,,,,,,,,,,,23.738317489624023
11.0,Comunidad Valenciana,1990.0,8.138388683032527,,,,,,,,,,,,,24.6734676361084
11.0,Comunidad Valenciana,1991.0,8.306197880404707,,,,,,,,,,,,,22.754302978515625
11.0,Comunidad Valenciana,1992.0,8.080548240402296,,,,,,,,,,,,,21.461605072021484
11.0,Comunidad Valenciana,1993.0,7.857041194145423,,,,,,,,,,,,,20.18417739868164
11.0,Comunidad Valenciana,1994.0,8.068409200328924,,,,,,,,,,,,,20.61516761779785
11.0,Comunidad Valenciana,1995.0,8.289060617167417,,,,,,,,,,,,,21.7886962890625
11.0,Comunidad Valenciana,1996.0,8.429734361610969,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1997.0,8.725364355998734,,,,,,,,,,,,,
12.0,Extremadura,1955.0,1.243430483310572,,,,,,,,,,,,,
12.0,Extremadura,1956.0,1.332547847831702,,,,,,,,,,,,,
12.0,Extremadura,1957.0,1.422450706571281,,,,,,,,,,,,,
12.0,Extremadura,1958.0,1.4402313799015014,,,,,,,,,,,,,
12.0,Extremadura,1959.0,1.4580834221751375,,,,,,,,,,,,,
12.0,Extremadura,1960.0,1.5358469139606876,,,,,,,,,,,,,
12.0,Extremadura,1961.0,1.5962581639969495,46.5,1.600000023841858,10.699999809265137,7.989999771118164,26.610000610351562,6.610000133514404,,,,,,,
12.0,Extremadura,1962.0,1.705584162407281,,,,,,,,,,,,,
12.0,Extremadura,1963.0,1.817694966093672,42.45000076293945,1.9700000286102295,10.970000267028809,8.180000305175781,30.1299991607666,6.309999942779541,,,,,,,
12.0,Extremadura,1964.0,1.8828192904008454,,,,,,,198.06903076171875,713.5366821289062,20.4298152923584,9.424237251281738,4.346379280090332,,16.056652069091797
12.0,Extremadura,1965.0,1.948871846813299,37.58000183105469,2.930000066757202,10.859999656677246,9.390000343322754,32.0,7.260000228881836,189.6915740966797,703.7325439453125,21.3291072845459,10.051913261413574,4.421005725860596,,18.070775985717773
12.0,Extremadura,1966.0,2.0326334896921194,,,,,,,181.49737548828125,695.0422973632812,22.326784133911133,10.763679504394531,4.502805709838867,,18.942251205444336
12.0,Extremadura,1967.0,2.1176091673305395,33.04999923706055,3.130000114440918,11.029999732971191,9.25,34.11000061035156,9.430000305175781,173.48309326171875,688.875,23.493629455566406,11.567758560180664,4.607875347137451,,21.093727111816406
12.0,Extremadura,1968.0,2.2455012243293213,,,,,,,165.6454620361328,681.6768188476562,26.737905502319336,12.432619094848633,4.639700889587402,,23.289953231811523
12.0,Extremadura,1969.0,2.3819623487876234,30.15999984741211,3.5999999046325684,10.869999885559082,9.039999961853027,35.75,10.579999923706055,157.98126220703125,674.4679565429688,29.97345733642578,13.389846801757812,4.905632019042969,28.969999313354492,23.983543395996094
12.0,Extremadura,1970.0,2.5184947332291223,,,,,,,,,,,,,21.9763240814209
12.0,Extremadura,1971.0,2.654027516621925,,,,,,,,,,,,,20.922021865844727
12.0,Extremadura,1972.0,2.8464009236758248,,,,,,,,,,,,,21.521291732788086
12.0,Extremadura,1973.0,3.045629889785954,,,,,,,,,,,,,23.500608444213867
12.0,Extremadura,1974.0,3.1030419008352528,,,,,,,,,,,,,22.999004364013672
12.0,Extremadura,1975.0,3.1567409834634304,,,,,,,,,,,,,23.875181198120117
12.0,Extremadura,1976.0,3.26256794236245,,,,,,,,,,,,,25.086936950683594
12.0,Extremadura,1977.0,3.3653956622745067,,,,,,,,,,,,,24.510601043701172
12.0,Extremadura,1978.0,3.487075025508895,,,,,,,,,,,,,26.264888763427734
12.0,Extremadura,1979.0,3.515852508937179,,,,,,,,,,,,,25.247013092041016
12.0,Extremadura,1980.0,3.539560073377473,,,,,,,,,,,,,36.325809478759766
12.0,Extremadura,1981.0,3.5727648284223483,,,,,,,,,,,,,39.4098014831543
12.0,Extremadura,1982.0,3.6109682424720173,,,,,,,,,,,,,36.092437744140625
12.0,Extremadura,1983.0,3.6489574407312197,,,,,,,,,,,,,28.88069725036621
12.0,Extremadura,1984.0,3.7371463552266317,,,,,,,,,,,,,28.945960998535156
12.0,Extremadura,1985.0,3.8284776824367146,,,,,,,,,,,,,24.619384765625
12.0,Extremadura,1986.0,4.1617394855655085,,,,,,,,,,,,,26.49269676208496
12.0,Extremadura,1987.0,4.498571697149029,,,,,,,,,,,,,23.093109130859375
12.0,Extremadura,1988.0,4.769494308127365,,,,,,,,,,,,,23.057981491088867
12.0,Extremadura,1989.0,5.051414056084423,,,,,,,,,,,,,25.20504379272461
12.0,Extremadura,1990.0,5.234075838822837,,,,,,,,,,,,,27.055639266967773
12.0,Extremadura,1991.0,5.398314627740289,,,,,,,,,,,,,29.653051376342773
12.0,Extremadura,1992.0,5.3654670442931485,,,,,,,,,,,,,28.14089012145996
12.0,Extremadura,1993.0,5.332619460846009,,,,,,,,,,,,,24.57280731201172
12.0,Extremadura,1994.0,5.439874234454218,,,,,,,,,,,,,21.801162719726562
12.0,Extremadura,1995.0,5.501356563442811,,,,,,,,,,,,,24.222888946533203
12.0,Extremadura,1996.0,5.9058125377961215,,,,,,,,,,,,,
12.0,Extremadura,1997.0,6.224578709235978,,,,,,,,,,,,,
13.0,Galicia,1955.0,1.6346757938370846,,,,,,,,,,,,,
13.0,Galicia,1956.0,1.7255783625855783,,,,,,,,,,,,,
13.0,Galicia,1957.0,1.816481040294291,,,,,,,,,,,,,
13.0,Galicia,1958.0,1.84090251208918,,,,,,,,,,,,,
13.0,Galicia,1959.0,1.8653956797081415,,,,,,,,,,,,,
13.0,Galicia,1960.0,1.9832904186973366,,,,,,,,,,,,,
13.0,Galicia,1961.0,2.0057841662984686,33.25,5.260000228881836,17.440000534057617,5.829999923706055,31.40999984741211,6.809999942779541,,,,,,,
13.0,Galicia,1962.0,2.185661143760823,,,,,,,,,,,,,
13.0,Galicia,1963.0,2.366395420225918,32.380001068115234,5.239999771118164,17.440000534057617,6.440000057220459,32.43000030517578,6.070000171661377,,,,,,,
